HOUSEHOLD_KEY,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO
76,30000000272,2021-04-15,1049,2,2.66,300,0.0,1106,15
11,30000000273,2021-12-20,1028,4,4.78,500,0.48,1316,51
92,30000000273,2021-08-25,1025,3,21.93,300,0.0,1923,34
64,30000000273,2021-08-22,1032,1,5.79,400,0.0,1237,34
11,30000000274,2021-03-25,1004,3,21.45,400,0.0,1186,12
38,30000000274,2021-10-05,1014,2,25.22,400,0.0,1057,40
62,30000000274,2021-05-16,1031,3,41.64,400,4.16,1808,20
58,30000000275,2021-08-31,1017,2,19.26,300,0.0,831,35
84,30000000275,2021-08-03,1049,3,25.76,400,0.0,823,31
86,30000000275,2021-05-09,1032,1,3.12,500,0.0,1737,19
68,30000000276,2021-09-13,1013,1,8.7,400,0.87,1546,37
2,30000000276,2021-01-02,1048,4,11.8,300,0.0,1598,1
38,30000000276,2021-09-21,1007,1,2.23,500,0.0,978,38
16,30000000277,2021-02-15,1018,3,10.24,400,0.0,1854,7
2,30000000277,2021-12-07,1045,3,15.67,400,0.0,852,49
100,30000000277,2021-06-30,1042,4,23.48,500,0.0,1046,26
40,30000000278,2021-08-21,1022,1,3.1,400,0.0,1467,34
50,30000000278,2021-05-04,1017,4,13.14,500,0.0,2115,18
35,30000000278,2021-08-30,1009,2,14.57,500,0.0,1695,35
4,30000000279,2021-12-19,1017,5,43.67,500,4.37,921,51
26,30000000279,2021-11-29,1009,4,27.61,400,0.0,1935,48
72,30000000279,2021-10-17,1025,3,10.9,300,0.0,1811,42
86,30000000280,2021-08-28,1019,2,5.88,500,0.0,2099,35
57,30000000280,2021-10-23,1039,2,11.83,300,0.0,1299,43
42,30000000280,2021-05-25,1002,4,40.91,300,0.0,1118,21
39,30000000281,2021-11-08,1050,4,26.83,300,0.0,1002,45
15,30000000281,2021-07-16,1037,1,4.82,500,0.0,1029,29
84,30000000281,2021-09-08,1001,3,27.73,500,0.0,821,36
23,30000000282,2021-04-13,1027,1,5.54,400,0.0,891,15
27,30000000282,2021-04-03,1016,1,5.91,400,0.0,1873,14
89,30000000282,2021-01-02,1025,3,27.58,400,0.0,1683,1
21,30000000283,2021-01-31,1038,3,29.27,400,2.93,1028,5
75,30000000283,2021-06-28,1050,1,6.79,500,0.0,1188,26
18,30000000283,2021-06-07,1040,3,8.92,500,0.0,2117,23
67,30000000284,2021-06-19,1025,3,5.7,500,0.0,1042,25
63,30000000284,2021-02-06,1029,2,17.6,400,0.0,990,6
82,30000000284,2021-05-18,1017,4,6.83,400,0.68,1381,20
79,30000000285,2021-05-04,1012,4,30.61,400,3.06,974,18
33,30000000285,2021-07-02,1049,4,41.53,400,0.0,1287,27
53,30000000285,2021-07-02,1025,2,9.25,500,0.0,2056,27
7,30000000286,2021-01-23,1044,4,4.93,500,0.49,1568,4
30,30000000286,2021-12-12,1026,5,6.94,400,0.0,1752,50
100,30000000286,2021-01-22,1005,3,3.85,300,0.0,1301,4
2,30000000287,2021-01-03,1027,3,21.74,400,0.0,1436,1
67,30000000287,2021-12-04,1036,3,25.81,400,0.0,1421,49
56,30000000287,2021-05-14,1025,3,7.2,300,0.72,1284,20
91,30000000288,2021-02-26,1030,2,7.38,400,0.0,1543,9
22,30000000288,2021-09-18,1040,3,7.28,400,0.0,2082,38
50,30000000288,2021-01-21,1005,2,19.18,400,1.92,951,3
26,30000000289,2021-03-12,1006,3,28.36,500,0.0,1650,11
56,30000000289,2021-05-03,1004,3,13.4,400,1.34,2196,18
69,30000000289,2021-01-14,1033,2,12.96,300,0.0,2042,2
76,30000000290,2021-09-01,1015,3,13.47,500,1.35,1911,35
45,30000000290,2021-10-23,1029,2,3.21,500,0.0,1117,43
85,30000000290,2021-08-22,1022,3,3.47,500,0.0,1144,34
8,30000000291,2021-01-23,1028,5,19.06,400,0.0,1993,4
3,30000000291,2021-09-24,1033,1,9.53,400,0.0,1677,39
41,30000000291,2021-04-10,1015,4,23.73,400,0.0,1940,15
15,30000000292,2021-01-14,1001,2,3.31,500,0.0,1043,2
18,30000000292,2021-05-16,1048,3,14.43,500,0.0,1716,20
18,30000000292,2021-04-13,1048,4,7.28,500,0.0,816,15
77,30000000293,2021-07-18,1027,3,35.59,500,0.0,1924,29
6,30000000293,2021-02-16,1037,4,39.35,400,0.0,1231,7
8,30000000293,2021-10-12,1035,2,17.96,300,0.0,1197,41
17,30000000294,2021-06-28,1049,3,15.25,300,0.0,1605,26
49,30000000294,2021-01-27,1016,1,3.22,400,0.0,1032,4
80,30000000294,2021-11-10,1009,3,14.46,500,0.0,1278,45
82,30000000295,2021-02-27,1023,5,63.53,500,0.0,1885,9
67,30000000295,2021-05-30,1018,4,27.12,500,0.0,1054,22
79,30000000295,2021-12-20,1020,3,18.13,300,0.0,1650,51
57,30000000296,2021-10-23,1002,3,28.39,400,0.0,1972,43
4,30000000296,2021-07-28,1040,2,17.48,500,1.75,2162,30
28,30000000296,2021-12-15,1048,4,23.4,400,0.0,1253,50
11,30000000297,2021-11-30,1047,4,12.4,400,0.0,2101,48
8,30000000297,2021-08-23,1039,2,4.55,500,0.0,1073,34
94,30000000297,2021-05-13,1033,3,24.1,500,2.41,1945,19
93,30000000298,2021-10-28,1029,2,9.71,400,0.0,2099,43
39,30000000298,2021-11-20,1037,3,8.39,300,0.0,1395,47
100,30000000298,2021-08-06,1012,2,2.84,500,0.0,1649,32
88,30000000299,2021-08-13,1030,3,11.39,300,0.0,1236,33
74,30000000299,2021-07-31,1039,3,27.29,400,2.73,1254,31
62,30000000299,2021-03-25,1046,3,27.06,500,0.0,1447,12
52,30000000300,2021-01-28,1021,1,6.01,400,0.6,1571,4
49,30000000300,2021-09-27,1037,1,8.43,400,0.84,818,39
24,30000000300,2021-01-26,1031,4,20.02,300,0.0,867,4
99,30000000301,2021-04-14,1012,1,6.69,300,0.0,1380,15
96,30000000301,2021-12-29,1041,2,26.32,400,2.63,1408,52
86,30000000301,2021-08-08,1041,1,1.95,400,0.0,863,32
41,30000000302,2021-11-18,1012,3,28.04,300,0.0,1677,46
50,30000000302,2021-10-30,1040,3,6.5,500,0.0,1481,44
12,30000000302,2021-08-21,1048,3,17.28,400,0.0,1117,34
26,30000000303,2021-01-01,1029,2,2.57,300,0.0,1568,1
81,30000000303,2021-05-15,1017,2,4.68,500,0.0,1148,20
67,30000000303,2021-06-16,1019,2,12.27,400,0.0,1327,24
36,30000000304,2021-06-11,1028,2,2.68,300,0.0,1041,24
7,30000000304,2021-03-27,1023,4,12.12,300,0.0,1030,13
62,30000000304,2021-08-26,1020,4,49.86,500,0.0,1725,34
54,30000000305,2021-02-13,1005,3,10.14,400,1.01,1447,7
23,30000000305,2021-06-16,1046,1,8.22,400,0.0,2117,24
16,30000000305,2021-10-26,1049,4,13.43,500,0.0,1905,43
18,30000000306,2021-10-18,1041,2,3.91,500,0.39,1307,42
71,30000000306,2021-03-17,1035,3,15.7,500,0.0,839,11
46,30000000306,2021-10-24,1034,1,6.52,300,0.0,804,43
18,30000000307,2021-01-29,1043,3,17.73,300,0.0,982,5
66,30000000307,2021-07-18,1048,2,29.76,300,0.0,1273,29
39,30000000307,2021-10-02,1002,3,4.29,400,0.0,2031,40
93,30000000308,2021-09-24,1035,3,9.96,400,0.0,801,39
74,30000000308,2021-09-15,1017,3,15.41,300,0.0,1565,37
52,30000000308,2021-10-05,1042,2,7.21,400,0.0,1990,40
97,30000000309,2021-10-15,1005,3,16.35,400,0.0,1291,42
21,30000000309,2021-01-06,1003,4,12.48,300,0.0,1853,1
82,30000000309,2021-11-07,1026,2,12.63,400,1.26,1696,45
24,30000000310,2021-04-04,1042,4,25.94,300,0.0,1273,14
23,30000000310,2021-02-20,1016,2,19.26,500,0.0,1271,8
14,30000000310,2021-11-15,1016,2,14.63,400,0.0,1866,46
98,30000000311,2021-06-27,1038,1,7.39,400,0.0,1114,26
100,30000000311,2021-01-11,1001,2,15.19,500,0.0,1543,2
38,30000000311,2021-04-29,1022,1,4.79,300,0.0,1004,17
61,30000000312,2021-10-27,1042,3,29.22,300,0.0,1536,43
5,30000000312,2021-07-15,1041,3,28.07,500,0.0,1259,28
11,30000000312,2021-09-20,1032,3,21.35,400,0.0,1811,38
65,30000000313,2021-04-13,1050,3,18.64,500,0.0,1679,15
98,30000000313,2021-11-25,1038,1,3.75,400,0.0,1033,47
13,30000000313,2021-07-17,1027,5,23.32,400,0.0,2024,29
37,30000000314,2021-11-11,1026,3,29.03,500,0.0,1274,45
4,30000000314,2021-06-23,1026,4,11.54,300,0.0,1401,25
7,30000000314,2021-01-26,1037,3,11.83,500,0.0,944,4
6,30000000315,2021-06-14,1039,4,22.21,400,2.22,1384,24
93,30000000315,2021-11-18,1046,3,10.27,500,0.0,1980,46
95,30000000315,2021-06-17,1015,4,30.43,300,0.0,1662,24
89,30000000316,2021-12-18,1028,3,8.12,400,0.0,1954,51
43,30000000316,2021-10-07,1027,4,22.79,400,2.28,2105,40
19,30000000316,2021-08-25,1018,3,5.8,400,0.0,1769,34
53,30000000317,2021-04-30,1035,2,19.2,500,0.0,1783,18
22,30000000317,2021-01-19,1030,3,13.91,300,0.0,900,3
81,30000000317,2021-01-16,1005,3,28.82,400,0.0,1923,3
99,30000000318,2021-08-11,1022,1,3.25,300,0.33,1638,32
22,30000000318,2021-11-12,1024,3,22.5,500,0.0,1032,46
17,30000000318,2021-07-03,1016,3,18.25,400,0.0,1812,27
62,30000000319,2021-05-10,1024,4,7.11,500,0.0,2101,19
47,30000000319,2021-05-29,1037,2,13.97,400,0.0,1970,22
60,30000000319,2021-08-05,1049,1,9.5,400,0.95,1685,31
46,30000000320,2021-06-19,1026,1,3.8,400,0.0,817,25
56,30000000320,2021-10-29,1008,3,15.21,300,0.0,1651,44
66,30000000320,2021-06-26,1009,2,23.33,500,0.0,1284,26
54,30000000321,2021-10-21,1033,2,17.94,400,0.0,1745,42
5,30000000321,2021-01-21,1025,4,26.88,300,0.0,1919,3
40,30000000321,2021-11-13,1013,3,27.62,400,0.0,2067,46
45,30000000322,2021-12-17,1043,2,19.21,500,0.0,1539,51
6,30000000322,2021-11-10,1021,4,31.27,300,3.13,1449,45
83,30000000322,2021-06-20,1050,3,16.4,300,1.64,2081,25
76,30000000323,2021-05-07,1026,2,13.69,300,0.0,1161,19
79,30000000323,2021-03-04,1049,2,16.08,500,0.0,1757,9
99,30000000323,2021-08-06,1009,1,2.62,300,0.0,1436,32
84,30000000324,2021-12-12,1036,2,2.51,300,0.0,1704,50
35,30000000324,2021-10-06,1042,2,2.07,500,0.0,1996,40
75,30000000324,2021-05-04,1034,1,5.78,500,0.0,969,18
98,30000000325,2021-09-25,1043,1,2.09,400,0.0,804,39
48,30000000325,2021-12-25,1019,4,22.85,300,0.0,1824,52
5,30000000325,2021-12-14,1026,4,34.72,300,0.0,1921,50
26,30000000326,2021-10-22,1021,2,10.04,500,0.0,2197,43
33,30000000326,2021-01-02,1033,3,14.86,400,0.0,1205,1
3,30000000326,2021-02-25,1042,1,3.42,500,0.0,897,8
25,30000000327,2021-06-03,1009,1,3.36,400,0.34,1096,22
5,30000000327,2021-01-07,1048,3,11.4,400,0.0,844,1
9,30000000327,2021-09-30,1044,3,18.98,300,0.0,1787,39
62,30000000328,2021-12-02,1027,3,35.08,500,0.0,1854,48
26,30000000328,2021-09-04,1008,2,17.52,300,0.0,1803,36
44,30000000328,2021-03-13,1033,2,17.75,400,1.78,2002,11
68,30000000329,2021-03-19,1038,1,3.98,500,0.0,1070,12
89,30000000329,2021-11-22,1039,4,21.24,500,0.0,1568,47
23,30000000329,2021-12-02,1001,1,4.81,300,0.0,1036,48
87,30000000330,2021-03-23,1034,3,14.6,300,0.0,1996,12
32,30000000330,2021-11-25,1016,2,7.48,500,0.0,1890,47
41,30000000330,2021-10-30,1020,3,8.13,400,0.81,1631,44
45,30000000331,2021-03-16,1026,4,26.14,300,0.0,1759,11
15,30000000331,2021-03-01,1039,2,17.86,300,0.0,1495,9
82,30000000331,2021-09-10,1011,4,11.62,300,0.0,1533,37
1,30000000332,2021-07-23,1032,2,5.97,300,0.6,1399,30
13,30000000332,2021-03-11,1025,4,13.08,500,1.31,2052,10
27,30000000332,2021-02-04,1024,2,10.46,300,0.0,2084,5
22,30000000333,2021-02-23,1042,3,28.76,300,2.88,841,8
33,30000000333,2021-02-04,1019,3,36.26,500,3.63,1925,5
77,30000000333,2021-02-25,1004,4,10.15,500,0.0,2033,8
48,30000000334,2021-08-28,1032,2,20.98,500,0.0,1933,35
82,30000000334,2021-10-25,1017,3,9.79,400,0.0,1175,43
87,30000000334,2021-10-05,1022,3,27.04,500,0.0,1385,40
32,30000000335,2021-11-02,1002,1,5.51,500,0.0,1521,44
93,30000000335,2021-06-25,1039,4,10.35,300,0.0,1730,26
15,30000000335,2021-09-20,1003,1,6.69,300,0.67,891,38
10,30000000336,2021-02-22,1023,2,19.78,300,0.0,998,8
61,30000000336,2021-05-18,1034,4,18.55,300,0.0,1431,20
88,30000000336,2021-05-31,1046,2,19.1,500,0.0,1749,22
31,30000000337,2021-01-28,1010,4,51.76,500,0.0,1593,4
15,30000000337,2021-03-26,1005,2,15.46,300,0.0,1453,13
4,30000000337,2021-05-02,1023,2,2.26,400,0.0,1976,18
23,30000000338,2021-05-01,1020,1,1.1,300,0.0,1652,18
44,30000000338,2021-12-07,1004,2,6.82,300,0.0,1413,49
20,30000000338,2021-09-06,1011,3,28.36,400,0.0,2039,36
46,30000000339,2021-11-27,1029,1,7.82,500,0.0,1534,48
89,30000000339,2021-04-26,1009,3,14.67,400,0.0,808,17
29,30000000339,2021-03-03,1035,2,24.4,400,0.0,1388,9
16,30000000340,2021-09-17,1016,2,24.96,500,0.0,898,38
89,30000000340,2021-12-26,1008,4,7.04,500,0.0,1417,52
32,30000000340,2021-09-04,1004,2,16.48,300,0.0,1601,36
9,30000000341,2021-05-10,1010,3,11.66,500,0.0,953,19
18,30000000341,2021-12-15,1008,2,10.57,300,0.0,1971,50
87,30000000341,2021-11-14,1022,3,6.13,400,0.0,1786,46
19,30000000342,2021-01-30,1026,4,6.73,500,0.67,845,5
9,30000000342,2021-07-05,1034,3,27.71,500,0.0,1163,27
84,30000000342,2021-08-13,1043,3,14.25,400,0.0,1360,33
45,30000000343,2021-07-19,1003,3,5.24,300,0.0,985,29
12,30000000343,2021-06-10,1050,3,19.25,300,1.93,2083,23
12,30000000343,2021-08-19,1017,3,17.97,400,0.0,1052,33
94,30000000344,2021-08-22,1017,4,22.06,500,0.0,1946,34
4,30000000344,2021-07-28,1047,3,9.37,300,0.0,885,30
7,30000000344,2021-06-17,1033,2,19.95,300,0.0,2089,24
62,30000000345,2021-08-11,1033,3,37.31,400,0.0,1024,32
99,30000000345,2021-08-28,1001,2,3.78,300,0.0,1197,35
3,30000000345,2021-08-24,1029,1,3.19,400,0.0,1141,34
46,30000000346,2021-10-26,1032,1,8.63,500,0.0,2157,43
57,30000000346,2021-03-23,1038,3,22.61,500,0.0,1553,12
78,30000000346,2021-10-15,1031,4,16.51,500,0.0,2084,42
17,30000000347,2021-05-18,1028,2,16.39,400,0.0,1434,20
46,30000000347,2021-07-30,1017,1,9.04,500,0.0,1249,31
56,30000000347,2021-02-10,1042,3,39.27,500,0.0,1863,6
87,30000000348,2021-02-23,1019,4,7.01,300,0.0,1420,8
58,30000000348,2021-09-22,1041,2,15.95,300,0.0,1729,38
13,30000000348,2021-06-25,1027,3,11.79,400,0.0,1922,26
9,30000000349,2021-02-01,1009,4,21.28,300,0.0,2108,5
87,30000000349,2021-01-14,1006,2,17.34,500,0.0,1262,2
20,30000000349,2021-10-31,1023,2,12.36,500,1.24,1421,44
66,30000000350,2021-05-01,1033,3,20.66,400,0.0,2116,18
68,30000000350,2021-03-23,1030,1,4.62,300,0.0,1494,12
80,30000000350,2021-11-18,1045,2,5.12,500,0.0,2122,46
97,30000000351,2021-04-26,1018,2,7.81,300,0.0,1388,17
61,30000000351,2021-06-25,1008,2,7.34,400,0.0,1372,26
6,30000000351,2021-01-09,1006,4,33.75,300,0.0,1252,2
34,30000000352,2021-04-08,1031,3,15.22,400,1.52,1012,14
59,30000000352,2021-05-19,1050,3,26.55,500,0.0,1844,20
15,30000000352,2021-02-28,1004,2,9.84,400,0.0,1060,9
6,30000000353,2021-08-19,1032,3,26.32,300,0.0,1101,33
100,30000000353,2021-02-04,1007,3,19.18,300,0.0,1499,5
45,30000000353,2021-10-30,1019,4,32.95,500,0.0,1970,44
72,30000000354,2021-10-04,1047,2,15.02,300,0.0,1414,40
42,30000000354,2021-07-03,1004,4,59.28,400,0.0,1103,27
23,30000000354,2021-12-10,1018,1,8.4,300,0.84,1853,50
81,30000000355,2021-12-04,1033,3,6.33,300,0.0,1258,49
87,30000000355,2021-09-15,1010,4,28.04,500,0.0,929,37
32,30000000355,2021-11-06,1041,2,15.28,400,0.0,1969,45
20,30000000356,2021-01-13,1009,4,37.76,300,0.0,1621,2
50,30000000356,2021-03-31,1028,3,21.72,500,0.0,1640,13
84,30000000356,2021-08-18,1014,4,31.23,300,0.0,1855,33
17,30000000357,2021-11-21,1002,2,13.52,500,0.0,2094,47
83,30000000357,2021-01-01,1038,4,34.62,300,3.46,2016,1
12,30000000357,2021-12-28,1044,3,14.11,400,0.0,1188,52
79,30000000358,2021-09-13,1025,3,25.45,400,2.54,1056,37
54,30000000358,2021-10-21,1011,2,11.48,300,1.15,923,42
72,30000000358,2021-04-26,1028,2,3.86,300,0.0,1357,17
78,30000000359,2021-12-26,1022,3,25.61,300,0.0,2059,52
42,30000000359,2021-03-07,1026,4,34.23,500,3.42,2166,10
90,30000000359,2021-08-24,1021,3,9.46,300,0.0,1989,34
100,30000000360,2021-08-01,1016,4,16.88,500,0.0,1173,31
7,30000000360,2021-01-06,1040,3,18.35,300,1.84,1690,1
17,30000000360,2021-12-30,1016,3,15.32,300,0.0,1645,52
10,30000000361,2021-11-24,1034,3,7.77,400,0.0,1544,47
15,30000000361,2021-09-24,1039,1,5.28,500,0.0,1138,39
72,30000000361,2021-01-30,1006,3,9.68,300,0.0,1472,5
21,30000000362,2021-10-17,1039,3,28.74,300,0.0,1852,42
79,30000000362,2021-08-08,1043,4,6.79,500,0.0,2085,32
49,30000000362,2021-09-23,1043,2,17.57,300,0.0,1327,38
83,30000000363,2021-11-11,1049,3,3.56,500,0.0,1067,45
86,30000000363,2021-07-20,1012,2,15.45,400,1.54,1517,29
86,30000000363,2021-08-23,1030,1,5.37,500,0.0,1723,34
73,30000000364,2021-01-09,1026,3,26.18,500,0.0,1859,2
43,30000000364,2021-06-15,1032,3,16.94,300,0.0,1946,24
83,30000000364,2021-02-08,1036,4,11.67,300,1.17,1391,6
53,30000000365,2021-02-20,1041,3,12.51,300,0.0,1605,8
20,30000000365,2021-12-23,1003,2,5.97,500,0.0,1336,51
37,30000000365,2021-07-18,1036,4,10.03,400,0.0,2137,29
73,30000000366,2021-01-20,1040,2,15.93,300,1.59,1433,3
45,30000000366,2021-04-19,1039,2,18.45,400,0.0,1919,16
1,30000000366,2021-02-14,1029,4,28.8,400,0.0,946,7
25,30000000367,2021-03-15,1030,1,3.82,400,0.0,862,11
52,30000000367,2021-02-14,1020,1,7.63,400,0.0,1991,7
75,30000000367,2021-04-30,1003,2,11.12,500,0.0,2017,18
19,30000000368,2021-05-07,1010,4,14.56,300,0.0,933,19
46,30000000368,2021-07-21,1048,2,10.54,400,1.05,955,29
10,30000000368,2021-08-21,1032,4,18.19,300,1.82,2046,34
19,30000000369,2021-12-17,1024,2,16.93,400,0.0,1616,51
89,30000000369,2021-05-13,1012,2,17.08,300,0.0,1211,19
5,30000000369,2021-10-10,1036,4,16.82,300,0.0,1081,41
74,30000000370,2021-09-22,1041,3,21.7,300,0.0,1244,38
95,30000000370,2021-12-18,1024,5,12.22,400,0.0,2044,51
60,30000000370,2021-05-04,1008,2,3.6,300,0.0,1892,18
58,30000000371,2021-11-07,1001,2,4.26,300,0.0,1845,45
50,30000000371,2021-11-07,1044,2,16.89,500,0.0,997,45
25,30000000371,2021-09-03,1021,1,2.88,300,0.0,1871,36
64,30000000372,2021-03-28,1044,2,7.99,500,0.8,2014,13
34,30000000372,2021-06-26,1023,2,10.1,500,0.0,1488,26
87,30000000372,2021-04-29,1016,4,37.56,400,3.76,855,17
46,30000000373,2021-01-07,1025,1,2.6,500,0.0,1109,1
94,30000000373,2021-04-25,1027,4,36.53,300,3.65,1528,17
58,30000000373,2021-03-05,1015,4,9.69,300,0.0,898,10
25,30000000374,2021-07-31,1002,1,5.73,500,0.0,899,31
41,30000000374,2021-11-08,1037,4,18.56,300,1.86,1730,45
25,30000000374,2021-01-10,1013,2,3.83,400,0.38,2039,2
64,30000000375,2021-02-02,1045,2,17.8,400,0.0,1480,5
45,30000000375,2021-06-08,1039,3,3.52,500,0.0,1800,23
36,30000000375,2021-09-01,1049,2,6.52,400,0.65,1298,35
63,30000000376,2021-06-15,1050,2,11.58,400,0.0,1960,24
22,30000000376,2021-06-15,1045,2,13.72,500,0.0,1667,24
83,30000000376,2021-09-01,1002,3,7.28,300,0.0,1083,35
18,30000000377,2021-01-25,1024,3,7.52,400,0.0,1696,4
64,30000000377,2021-10-29,1016,1,2.29,400,0.23,1050,44
9,30000000377,2021-04-02,1013,2,3.67,300,0.0,1426,14
90,30000000378,2021-12-28,1039,3,21.37,400,2.14,891,52
10,30000000378,2021-04-06,1042,3,19.18,400,0.0,2047,14
47,30000000378,2021-07-01,1004,1,5.1,500,0.0,1541,26
35,30000000379,2021-03-31,1049,2,13.31,300,0.0,826,13
36,30000000379,2021-07-24,1046,1,9.71,400,0.97,1051,30
58,30000000379,2021-02-20,1005,3,20.45,300,0.0,1553,8
36,30000000380,2021-05-29,1031,2,5.1,300,0.0,1403,22
82,30000000380,2021-08-19,1022,3,6.33,500,0.0,2101,33
4,30000000380,2021-10-10,1001,3,20.42,300,0.0,1005,41
81,30000000381,2021-03-18,1005,2,16.13,300,0.0,1997,11
13,30000000381,2021-12-20,1032,2,3.5,400,0.0,955,51
52,30000000381,2021-02-10,1038,1,2.36,500,0.0,1258,6
48,30000000382,2021-10-06,1018,3,37.58,400,0.0,973,40
17,30000000382,2021-06-20,1011,5,39.25,400,0.0,966,25
1,30000000382,2021-01-08,1035,3,25.69,400,2.57,1218,2
45,30000000383,2021-10-25,1037,4,16.18,300,0.0,1260,43
99,30000000383,2021-10-13,1039,1,9.09,500,0.91,1808,41
83,30000000383,2021-11-18,1043,3,25.11,400,0.0,1593,46
14,30000000384,2021-07-05,1035,1,10.78,500,1.08,2173,27
16,30000000384,2021-12-23,1035,4,22.06,500,0.0,1551,51
67,30000000384,2021-03-22,1047,3,34.86,500,0.0,1036,12
83,30000000385,2021-04-14,1001,4,21.55,300,0.0,1478,15
26,30000000385,2021-11-20,1019,4,21.15,300,2.11,1855,47
99,30000000385,2021-07-15,1042,1,2.91,300,0.0,836,28
50,30000000386,2021-11-08,1016,3,22.99,400,0.0,1488,45
49,30000000386,2021-09-16,1033,2,15.45,400,0.0,1729,37
18,30000000386,2021-06-19,1044,5,35.51,500,0.0,1004,25
57,30000000387,2021-01-02,1032,3,18.94,500,0.0,1097,1
63,30000000387,2021-08-14,1036,2,10.39,500,0.0,1025,33
51,30000000387,2021-02-23,1002,4,30.34,300,0.0,1297,8
36,30000000388,2021-09-20,1049,2,17.17,300,0.0,828,38
92,30000000388,2021-04-29,1041,2,6.47,400,0.0,1033,17
95,30000000388,2021-04-02,1039,3,6.72,500,0.0,2063,14
97,30000000389,2021-11-16,1027,3,16.2,300,0.0,898,46
28,30000000389,2021-06-29,1034,3,26.28,400,0.0,1417,26
14,30000000389,2021-01-03,1029,2,11.01,400,1.1,1468,1
10,30000000390,2021-09-29,1036,2,13.68,300,0.0,2176,39
98,30000000390,2021-09-14,1032,1,7.49,300,0.0,1824,37
31,30000000390,2021-06-01,1025,2,10.55,400,1.06,1476,22
23,30000000391,2021-11-14,1037,2,10.28,500,0.0,2102,46
4,30000000391,2021-08-11,1031,4,14.46,300,1.45,1306,32
31,30000000391,2021-10-14,1033,4,26.2,300,0.0,1409,41
7,30000000392,2021-04-17,1011,4,38.44,500,3.84,1606,16
77,30000000392,2021-12-15,1047,4,51.29,400,0.0,1642,50
79,30000000392,2021-01-15,1016,3,22.27,500,0.0,880,3
47,30000000393,2021-12-04,1015,2,6.85,300,0.0,1209,49
93,30000000393,2021-08-09,1015,2,17.32,300,1.73,997,32
87,30000000393,2021-09-05,1020,3,9.85,500,0.0,1536,36
39,30000000394,2021-07-26,1003,3,22.97,400,0.0,2021,30
51,30000000394,2021-06-10,1031,3,16.06,400,0.0,2029,23
78,30000000394,2021-03-02,1010,2,3.47,300,0.35,842,9
21,30000000395,2021-06-21,1014,3,5.21,300,0.0,1597,25
84,30000000395,2021-09-17,1029,2,5.83,400,0.0,1204,38
98,30000000395,2021-11-19,1002,2,7.49,300,0.0,954,47
30,30000000396,2021-10-18,1020,3,25.72,300,0.0,1870,42
34,30000000396,2021-10-15,1001,2,3.96,500,0.0,1430,42
31,30000000396,2021-06-01,1041,4,26.76,500,0.0,1859,22
68,30000000397,2021-06-08,1017,1,9.76,300,0.0,1505,23
69,30000000397,2021-04-23,1034,1,2.52,500,0.0,861,17
60,30000000397,2021-09-25,1008,1,8.25,500,0.0,1531,39
30,30000000398,2021-03-09,1015,2,18.43,400,0.0,2133,10
35,30000000398,2021-07-11,1024,2,14.05,400,1.41,1533,28
36,30000000398,2021-06-21,1030,1,7.9,300,0.0,917,25
98,30000000399,2021-04-18,1004,1,8.98,400,0.0,1144,16
4,30000000399,2021-06-04,1016,3,10.53,500,0.0,919,23
58,30000000399,2021-07-29,1013,4,38.02,500,3.8,1319,30
37,30000000400,2021-08-08,1021,5,40.86,300,0.0,979,32
3,30000000400,2021-05-25,1007,1,5.53,500,0.0,977,21
85,30000000400,2021-05-11,1011,3,24.26,400,0.0,829,19
43,30000000401,2021-02-19,1042,3,19.31,400,1.93,2183,8
32,30000000401,2021-10-31,1007,2,16.76,500,1.68,1660,44
21,30000000401,2021-06-18,1003,3,10.29,300,0.0,847,25
99,30000000402,2021-07-13,1016,2,9.0,500,0.0,1728,28
88,30000000402,2021-04-06,1048,2,18.78,400,0.0,2110,14
11,30000000402,2021-04-26,1007,2,19.97,300,0.0,900,17
87,30000000403,2021-09-06,1017,2,2.68,500,0.0,1593,36
45,30000000403,2021-06-22,1049,3,21.61,300,0.0,837,25
93,30000000403,2021-09-08,1021,3,29.21,300,0.0,1538,36
99,30000000404,2021-03-24,1028,2,2.12,500,0.0,1728,12
84,30000000404,2021-10-31,1014,4,39.45,400,0.0,1838,44
44,30000000404,2021-09-05,1004,1,2.74,500,0.0,1599,36
71,30000000405,2021-01-05,1028,2,18.36,300,0.0,1833,1
40,30000000405,2021-12-22,1019,2,5.51,300,0.0,997,51
89,30000000405,2021-04-26,1025,4,13.16,400,0.0,1373,17
71,30000000406,2021-03-16,1009,2,10.91,500,0.0,1293,11
50,30000000406,2021-11-10,1013,3,23.95,400,0.0,2175,45
83,30000000406,2021-05-27,1008,4,23.68,300,0.0,1459,21
27,30000000407,2021-06-25,1033,2,9.96,300,0.0,2157,26
96,30000000407,2021-01-19,1008,3,10.34,500,0.0,932,3
94,30000000407,2021-05-22,1040,3,23.01,400,0.0,1581,21
89,30000000408,2021-03-30,1003,4,38.31,400,0.0,1511,13
91,30000000408,2021-02-14,1018,2,17.58,400,0.0,816,7
26,30000000408,2021-05-12,1006,3,7.25,500,0.0,1645,19
48,30000000409,2021-10-20,1040,3,5.4,300,0.0,1429,42
89,30000000409,2021-12-25,1029,3,9.33,300,0.0,1313,52
